show_id,cast_id
s4253,13646.0
s4256,6173.0
s4256,8212.0
s4256,7186.0
s4256,13647.0
s4256,13648.0
s4256,9779.0
s4256,6182.0
s4256,5300.0
s4256,6938.0
s4256,9812.0
s4260,13185.0
s4260,10494.0
s4260,6852.0
s4260,13649.0
s4260,13181.0
s4260,13650.0
s4260,13651.0
s4263,13652.0
s4263,8627.0
s4263,2376.0
s4263,4698.0
s4263,6506.0
s4263,12425.0
s4263,13653.0
s4263,13654.0
s4263,13655.0
s4263,11334.0
s4263,10694.0
s4263,4996.0
s4263,6644.0
s4263,13656.0
s4263,13657.0
s4263,13658.0
s4263,13659.0
s4263,13660.0
s4263,2567.0
s4263,13661.0
s4263,1963.0
s4268,13662.0
s4268,13663.0
s4268,13664.0
s4268,13665.0
s4268,9263.0
s4268,13666.0
s4268,13667.0
s4268,13668.0
s4268,13669.0
s4269,1477.0
s4269,13670.0
s4269,781.0
s4269,13671.0
s4269,13672.0
s4269,1395.0
s4269,13673.0
s4269,236.0
s4269,2388.0
s4269,2569.0
s4278,13674.0
s4278,13675.0
s4278,7087.0
s4278,13676.0
s4278,13677.0
s4278,13678.0
s4278,13679.0
s4278,10634.0
s4278,13680.0
s4279,13681.0
s4279,13682.0
s4279,13683.0
s4279,13684.0
s4279,13685.0
s4279,13686.0
s4279,13687.0
s4279,13688.0
s4281,13689.0
s4281,13690.0
s4281,13691.0
s4281,13692.0
s4282,13693.0
s4282,13694.0
s4282,13695.0
s4282,13696.0
s4282,13697.0
s4283,13698.0
s4283,13699.0
s4283,13700.0
s4283,13701.0
s4283,13702.0
s4283,13703.0
s4283,13704.0
s4283,13705.0
s4283,13706.0
s4283,13707.0
s4284,9092.0
s4284,13708.0
s4284,13709.0
s4284,13710.0
s4284,13711.0
s4284,13712.0
s4284,13713.0
s4284,303.0
s4285,13714.0
s4286,12122.0
s4286,13715.0
s4286,13716.0
s4286,13717.0
s4286,13718.0
s4286,13719.0
s4286,13720.0
s4287,13721.0
s4287,13722.0
s4287,13723.0
s4287,13724.0
s4288,8231.0
s4288,6195.0
s4288,943.0
s4288,13725.0
s4288,3873.0
s4288,6177.0
s4288,13726.0
s4288,8221.0
s4288,13727.0
s4288,13728.0
s4290,2078.0
s4290,7430.0
s4290,13729.0
s4290,6818.0
s4290,2080.0
s4290,13730.0
s4292,801.0
s4292,13731.0
s4292,2294.0
s4292,3234.0
s4292,1238.0
s4292,2069.0
s4292,1675.0
s4292,12265.0
s4292,5815.0
s4292,218.0
s4292,13732.0
s4292,117.0
s4293,1306.0
s4293,3680.0
s4293,1666.0
s4293,4000.0
s4293,3045.0
s4293,1711.0
s4293,13733.0
s4293,13734.0
s4293,13735.0
s4294,13736.0
s4295,13737.0
s4295,8381.0
s4295,984.0
s4295,13738.0
s4295,13739.0
s4295,6861.0
s4295,7562.0
s4295,4686.0
s4296,2723.0
s4296,9971.0
s4296,13740.0
s4296,2541.0
s4296,13741.0
s4296,13742.0
s4296,13743.0
s4296,13744.0
s4296,6127.0
s4296,13745.0
s4298,13746.0
s4298,13199.0
s4300,13747.0
s4300,13748.0
s4300,13749.0
s4300,13750.0
s4300,13751.0
s4302,13752.0
s4302,13753.0
s4302,13754.0
s4302,8777.0
s4302,13755.0
s4302,13756.0
s4304,13757.0
s4304,13758.0
s4304,13759.0
s4304,11989.0
s4304,13760.0
s4304,13620.0
s4304,10144.0
s4304,13761.0
s4304,13762.0
s4304,13763.0
s4307,13764.0
s4307,13765.0
s4315,3616.0
s4316,13766.0
s4316,13767.0
s4316,13768.0
s4316,13769.0
s4316,13770.0
s4316,13771.0
s4316,13772.0
s4318,236.0
s4318,2022.0
s4318,8824.0
s4318,13773.0
s4318,5028.0
s4318,13774.0
s4318,13775.0
s4318,13776.0
s4318,2742.0
s4318,13777.0
s4318,13778.0
s4318,13779.0
s4320,1468.0
s4320,7428.0
s4320,3462.0
s4320,2839.0
s4320,13780.0
s4320,13781.0
s4320,13782.0
s4320,11645.0
s4320,5716.0
s4320,2569.0
s4320,13783.0
s4320,13784.0
s4320,6106.0
s4322,4775.0
s4322,1283.0
s4322,13785.0
s4322,13786.0
s4322,13787.0
s4322,13788.0
s4322,13789.0
s4325,13790.0
s4325,13791.0
s4325,13792.0
s4325,13793.0
s4325,13794.0
s4325,2281.0
s4325,13795.0
s4329,8222.0
s4329,13796.0
s4329,13797.0
s4329,13798.0
s4329,13799.0
s4329,13800.0
s4329,13801.0
s4329,13802.0
s4329,13803.0
s4329,13804.0
s4330,13805.0
s4330,3927.0
s4330,12730.0
s4330,13806.0
s4330,13807.0
s4330,13808.0
s4330,13809.0
s4330,13810.0
s4330,13811.0
s4331,6914.0
s4331,13812.0
s4331,13813.0
s4331,13814.0
s4331,12636.0
s4331,13815.0
s4331,13816.0
s4333,13817.0
s4333,13818.0
s4333,13819.0
s4333,13820.0
s4333,13821.0
s4333,13822.0
s4334,13823.0
s4334,13824.0
s4334,13825.0
s4334,13826.0
s4334,12230.0
s4334,12636.0
s4334,11894.0
s4334,13827.0
s4334,13828.0
s4334,13829.0
s4334,13830.0
s4335,13831.0
s4335,11642.0
s4335,13832.0
s4335,13833.0
s4335,13834.0
s4335,13835.0
s4335,580.0
s4335,12513.0
s4335,13836.0
s4336,1800.0
s4336,13837.0
s4336,13838.0
s4336,13839.0
s4336,822.0
s4336,3640.0
s4336,1167.0
s4336,12467.0
s4336,13840.0
s4336,13841.0
s4337,13842.0
s4337,13843.0
s4337,13844.0
s4337,13845.0
s4337,7086.0
s4337,9566.0
s4337,13846.0
s4337,9560.0
s4337,13847.0
s4337,7088.0
s4338,6914.0
s4338,13825.0
s4338,12251.0
s4339,6914.0
s4339,13825.0
s4339,580.0
s4339,13848.0
s4339,12251.0
s4340,13849.0
s4340,13850.0
s4340,7287.0
s4342,13851.0
s4342,12226.0
s4342,3817.0
s4342,531.0
s4342,13852.0
s4342,13853.0
s4342,13854.0
s4342,13855.0
s4343,12226.0
s4343,6914.0
s4343,12725.0
s4343,13856.0
s4343,13857.0
s4343,12649.0
s4343,13858.0
s4343,11643.0
s4343,13859.0
s4343,13860.0
s4343,13861.0
s4344,13823.0
s4344,13805.0
s4344,13862.0
s4344,13863.0
s4344,13864.0
s4344,13865.0
s4344,13866.0
s4344,13867.0
s4344,13868.0
s4344,13869.0
s4344,12727.0
s4346,13831.0
s4346,533.0
s4346,13870.0
s4346,13814.0
s4346,13871.0
s4346,13872.0
s4346,13873.0
s4347,13874.0
s4347,13875.0
s4347,1133.0
s4347,13876.0
s4347,1120.0
s4347,13877.0
s4347,13878.0
s4349,532.0
s4349,531.0
s4349,584.0
s4349,13409.0
s4350,13879.0
s4350,3930.0
s4350,13880.0
s4350,13881.0
s4350,13882.0
s4350,13883.0
s4352,3388.0
s4352,11153.0
s4352,9853.0
s4352,13884.0
s4352,11154.0
s4352,11155.0
s4352,11160.0
s4352,3127.0
s4352,11156.0
s4352,11157.0
s4352,10476.0
s4352,11164.0
s4352,11158.0
s4352,11159.0
s4353,5911.0
s4353,5913.0
s4353,5912.0
s4353,13885.0
s4353,13886.0
s4353,5921.0
s4353,5920.0
s4353,13887.0
s4353,5919.0
s4355,11808.0
s4355,13888.0
s4355,13889.0
s4355,13890.0
s4355,13891.0
s4355,13892.0
s4355,3171.0
s4355,13893.0
s4355,13894.0
s4355,13895.0
s4355,13896.0
s4355,13897.0
s4356,13898.0
s4356,13899.0
s4356,13900.0
s4356,13901.0
s4356,2431.0
s4356,10837.0
s4356,13902.0
s4356,13903.0
s4356,13904.0
s4356,13905.0
s4358,3646.0
s4358,12604.0
s4358,8289.0
s4359,861.0
s4359,13906.0
s4359,10752.0
s4359,13907.0
s4359,12466.0
s4359,13908.0
s4359,7186.0
s4359,11171.0
s4359,4212.0
s4359,8662.0
s4359,3011.0
s4359,6205.0
s4361,13909.0
s4361,13910.0
s4361,13911.0
s4361,13912.0
s4361,13913.0
s4362,12426.0
s4362,13914.0
s4362,13915.0
s4362,11808.0
s4362,13916.0
s4362,3603.0
s4362,13917.0
s4365,4568.0
s4365,7952.0
s4365,13918.0
s4365,13919.0
s4365,13920.0
s4365,13921.0
s4365,7009.0
s4365,1377.0
s4370,662.0
s4370,6076.0
s4370,6079.0
s4370,6080.0
s4370,1017.0
s4370,8333.0
s4370,13922.0
s4371,13923.0
s4371,11526.0
s4371,13467.0
s4371,13924.0
s4371,9591.0
s4371,13925.0
s4371,13926.0
s4371,13927.0
s4371,13928.0
s4371,13929.0
s4374,13930.0
s4374,13931.0
s4374,13932.0
s4374,13933.0
s4374,13934.0
s4374,13935.0
s4374,651.0
s4374,13936.0
s4374,13937.0
s4374,13938.0
s4374,13939.0
s4374,13940.0
s4375,5653.0
s4375,13941.0
s4375,13541.0
s4375,12432.0
s4375,13942.0
s4375,13943.0
s4375,13944.0
s4376,13945.0
s4376,13946.0
s4376,13947.0
s4376,13948.0
s4376,13949.0
s4376,13950.0
s4376,13951.0
s4376,13952.0
s4376,1682.0
s4378,13953.0
s4379,2177.0
s4383,13954.0
s4383,13955.0
s4383,1348.0
s4383,13956.0
s4383,13957.0
s4383,13958.0
s4383,13959.0
s4383,13960.0
s4383,13961.0
s4383,13962.0
s4384,8102.0
s4384,9164.0
s4384,13963.0
s4384,13964.0
s4384,13965.0
s4384,13966.0
s4384,3974.0
s4384,13967.0
s4386,2310.0
s4386,758.0
s4386,3234.0
s4386,634.0
s4386,13968.0
s4386,113.0
s4389,13969.0
s4389,13970.0
s4389,13971.0
s4389,13972.0
s4389,13973.0
s4389,13974.0
s4389,13975.0
s4389,13976.0
s4391,13977.0
s4391,13978.0
s4392,13979.0
s4392,13980.0
s4392,8212.0
s4392,8467.0
s4392,3066.0
s4392,13981.0
s4392,13982.0
s4393,11697.0
s4393,13983.0
s4393,13984.0
s4393,6909.0
s4393,13985.0
s4393,13986.0
s4393,13987.0
s4393,4102.0
s4393,4105.0
s4393,13988.0
s4395,13757.0
s4395,995.0
s4395,13989.0
s4395,13990.0
s4395,13991.0
s4395,7996.0
s4395,13992.0
s4395,13993.0
s4396,7444.0
s4396,13994.0
s4396,13995.0
s4396,13996.0
s4396,13997.0
s4396,13998.0
s4396,13999.0
s4396,14000.0
s4397,14001.0
s4397,14002.0
s4397,11669.0
s4397,14003.0
s4397,14004.0
s4397,14005.0
s4398,13121.0
s4398,14006.0
s4398,14007.0
s4398,14008.0
s4398,14009.0
s4398,14010.0
s4398,14011.0
s4398,5508.0
s4398,14012.0
s4398,6415.0
s4402,6914.0
s4402,14013.0
s4402,14014.0
s4402,14015.0
s4402,14016.0
s4402,13826.0
s4402,14017.0
s4402,14018.0
s4402,14019.0
s4403,14020.0
s4403,14021.0
s4403,14022.0
s4403,4638.0
s4403,14023.0
s4403,14024.0
s4403,14025.0
s4403,14026.0
s4403,14027.0
s4403,4639.0
s4405,2097.0
s4405,4345.0
s4405,14028.0
s4405,14029.0
s4405,2716.0
s4405,14030.0
s4405,14031.0
s4405,4309.0
s4405,5717.0
s4412,282.0
s4412,7440.0
s4412,10503.0
s4412,7478.0
s4412,7493.0
s4412,14032.0
s4412,14033.0
s4412,14034.0
s4415,14035.0
s4415,14036.0
s4415,14037.0
s4415,14038.0
s4415,14039.0
s4415,14040.0
s4415,14041.0
s4415,14042.0
s4415,14043.0
s4415,14044.0
s4415,14045.0
s4418,5134.0
s4418,14046.0
s4418,5522.0
s4418,14047.0
s4418,14048.0
s4418,14049.0
s4418,14050.0
s4418,14051.0
s4418,14052.0
s4418,14053.0
s4419,14054.0
s4419,14055.0
s4419,14056.0
s4419,14057.0
s4419,14058.0
s4419,14059.0
s4419,14060.0
s4419,14061.0
s4419,14062.0
s4419,14063.0
s4419,14064.0
s4420,14065.0
s4420,251.0
s4421,7189.0
s4421,6173.0
s4421,8215.0
s4421,14066.0
s4421,3619.0
s4421,7300.0
s4422,8318.0
s4422,6176.0
s4422,14067.0
s4422,14068.0
s4422,14069.0
s4422,14070.0
s4423,14071.0
s4423,9817.0
s4423,9806.0
s4423,14072.0
s4423,14073.0
s4423,14074.0
s4423,14075.0
s4423,14076.0
s4424,14071.0
s4424,6173.0
s4424,14077.0
s4424,14075.0
s4424,14078.0
s4424,14072.0
s4424,14079.0
s4424,14074.0
s4425,14080.0
s4425,14081.0
s4425,14082.0
s4425,14083.0
s4425,6235.0
s4425,6213.0
s4425,13249.0
s4425,14084.0
s4426,14085.0
s4426,14086.0
s4426,14087.0
s4426,12083.0
s4426,12703.0
s4426,14088.0
s4426,14089.0
s4426,14090.0
s4427,6635.0
s4427,5255.0
s4427,14091.0
s4427,4041.0
s4427,7294.0
s4427,14092.0
s4427,14093.0
s4427,9514.0
s4427,14094.0
s4428,6918.0
s4428,3632.0
s4428,887.0
s4428,7196.0
s4428,8217.0
s4428,14095.0
s4428,917.0
s4428,14096.0
s4429,14097.0
s4429,6438.0
s4429,2269.0
s4429,14098.0
s4429,14099.0
s4429,4739.0
s4430,6918.0
s4430,4005.0
s4430,6927.0
s4430,866.0
s4430,900.0
s4430,4013.0
s4430,819.0
s4430,870.0
s4432,3068.0
s4432,5250.0
s4432,7187.0
s4432,11063.0
s4432,4009.0
s4432,6174.0
s4432,14100.0
s4432,7205.0
s4432,858.0
s4433,4013.0
s4433,9198.0
s4433,8199.0
s4433,7299.0
s4433,14101.0
s4433,7849.0
s4433,6182.0
s4433,14102.0
s4433,880.0
s4433,14103.0
s4434,861.0
s4434,8322.0
s4434,14104.0
s4434,14105.0
s4434,5267.0
s4434,4213.0
s4434,14106.0
s4434,8035.0
s4435,14107.0
s4435,117.0
s4435,14108.0
s4435,14109.0
s4435,14110.0
s4435,10942.0
s4435,14111.0
s4435,14112.0
s4435,14113.0
s4435,14114.0
s4435,14115.0
s4436,4294.0
s4438,14116.0
s4438,14117.0
s4438,12704.0
s4438,14118.0
s4438,14119.0
s4438,12083.0
s4438,14120.0
s4438,14121.0
s4438,14122.0
s4438,14123.0
s4439,903.0
s4439,947.0
s4439,949.0
s4439,7183.0
s4439,928.0
s4440,14124.0
s4440,14125.0
s4440,14126.0
s4440,14127.0
s4440,14128.0
s4440,14129.0
s4440,12120.0
s4440,14130.0
s4441,5249.0
s4441,4013.0
s4441,10352.0
s4441,6937.0
s4441,8216.0
s4441,14131.0
s4441,14132.0
s4441,14133.0
s4442,4005.0
s4442,824.0
s4442,906.0
s4442,930.0
s4442,6637.0
s4442,12796.0
s4442,7304.0
s4442,6186.0
s4442,8212.0
s4442,6187.0
s4443,902.0
s4443,13575.0
s4443,4013.0
s4443,5410.0
s4443,915.0
s4444,14134.0
s4444,14135.0
s4444,12119.0
s4444,10430.0
s4444,14136.0
s4444,14137.0
s4444,14138.0
s4444,14139.0
s4445,11023.0
s4445,11304.0
s4445,7288.0
s4445,14140.0
s4445,12082.0
s4445,7289.0
s4445,14141.0
s4445,12703.0
s4446,891.0
s4446,14142.0
s4446,11554.0
s4446,8207.0
s4446,14143.0
s4446,908.0
s4446,3660.0
s4446,14144.0
s4447,14145.0
s4447,1126.0
s4447,14146.0
s4447,12125.0
s4447,14147.0
s4447,10144.0
s4447,14148.0
s4447,12963.0
s4448,14149.0
s4448,2722.0
s4449,911.0
s4449,904.0
s4449,14150.0
s4449,5197.0
s4449,11053.0
s4449,14151.0
s4449,9442.0
s4449,14152.0
s4450,14153.0
s4450,4889.0
s4450,3485.0
s4450,6173.0
s4450,14154.0
s4450,12792.0
s4450,4007.0
s4450,904.0
s4450,14155.0
s4450,3486.0
s4451,2110.0
s4452,4006.0
s4452,4889.0
s4452,7299.0
s4452,4013.0
s4452,6173.0
s4452,14156.0
s4452,306.0
s4452,14157.0
s4452,13709.0
s4452,14158.0
s4453,14159.0
s4453,11181.0
s4453,14160.0
s4453,14161.0
s4453,14162.0
s4453,11221.0
s4453,14163.0
s4453,14164.0
s4453,14165.0
s4453,14166.0
s4454,5299.0
s4454,947.0
s4454,14167.0
s4454,8319.0
s4454,949.0
s4454,11975.0
s4454,14168.0
s4454,4015.0
s4454,8317.0
s4454,14169.0
s4455,7206.0
s4455,4013.0
s4455,14170.0
s4455,9777.0
s4455,7186.0
s4455,4040.0
s4455,2480.0
s4455,14171.0
s4455,8298.0
s4455,10275.0
s4456,4889.0
s4456,7300.0
s4456,851.0
s4456,7184.0
s4456,14172.0
s4456,303.0
s4456,6177.0
s4457,903.0
s4457,14173.0
s4457,4013.0
s4457,6173.0
s4457,1539.0
s4457,14174.0
s4457,11975.0
s4458,4005.0
s4458,933.0
s4458,902.0
s4458,824.0
s4458,6942.0
s4458,8218.0
s4458,303.0
s4458,12517.0
s4459,14175.0
s4459,1126.0
s4459,14176.0
s4459,14147.0
s4459,14177.0
s4459,995.0
s4460,8649.0
s4460,10487.0
s4460,14178.0
s4460,14179.0
s4460,14180.0
s4460,14181.0
s4461,14182.0
s4463,14183.0
s4463,14184.0
s4463,1939.0
s4463,5962.0
s4463,3062.0
s4463,5404.0
s4463,14185.0
s4463,14186.0
s4464,14187.0
s4464,14188.0
s4464,14189.0
s4464,14190.0
s4464,14191.0
s4464,14192.0
s4464,14193.0
s4464,14194.0
s4465,7189.0
s4465,6942.0
s4465,6236.0
s4465,6235.0
s4465,13249.0
s4465,930.0
s4465,3640.0
s4465,6237.0
s4465,14195.0
s4467,3650.0
s4467,818.0
s4467,3633.0
s4467,284.0
s4467,4212.0
s4467,11305.0
s4467,14196.0
s4467,14197.0
s4467,14198.0
s4468,6298.0
s4468,5279.0
s4468,14199.0
s4468,10081.0
s4468,8073.0
s4468,14200.0
s4468,14201.0
s4468,12829.0
s4468,1187.0
s4468,14202.0
s4469,5783.0
s4469,13459.0
s4469,13458.0
s4469,12996.0
s4469,14203.0
s4469,14204.0
s4469,5984.0
s4469,6415.0
s4469,14205.0
s4469,13107.0
s4469,13461.0
s4469,14206.0
s4469,14207.0
s4469,14208.0
s4469,6200.0
s4469,12572.0
s4469,2403.0
s4471,8094.0
s4471,12225.0
s4471,531.0
s4471,14209.0
s4471,14210.0
s4471,12254.0
s4471,14211.0
s4471,11643.0
s4471,14212.0
s4471,14213.0
s4473,14214.0
s4473,2562.0
s4473,14215.0
s4473,14216.0
s4473,14217.0
s4473,14218.0
s4473,14219.0
s4473,14220.0
s4473,14221.0
s4473,14222.0
s4474,5037.0
s4474,14223.0
s4474,14224.0
s4474,14225.0
s4474,14226.0
s4474,14227.0
s4474,14228.0
s4474,14229.0
s4478,14230.0
s4478,14231.0
s4478,11332.0
s4478,14232.0
s4478,14233.0
s4478,14234.0
s4481,14235.0
s4483,38.0
s4485,14236.0
s4485,10766.0
s4485,14237.0
s4485,14238.0
s4485,2948.0
s4485,7708.0
s4485,14239.0
s4485,14240.0
s4487,14241.0
s4487,14242.0
s4487,14243.0
s4487,14244.0
s4487,14245.0
s4487,14246.0
s4491,14247.0
s4491,14248.0
s4491,14249.0
s4491,14250.0
s4491,14251.0
s4491,14252.0
s4491,14253.0
s4491,14254.0
s4491,14255.0
s4493,14256.0
s4493,2096.0
s4493,4568.0
s4493,704.0
s4493,616.0
s4493,6483.0
s4493,14257.0
s4493,14258.0
s4493,14259.0
s4493,1497.0
s4494,14260.0
s4494,14261.0
s4494,14262.0
s4494,14263.0
s4494,14264.0
s4494,14265.0
s4494,14266.0
s4494,14267.0
s4494,14268.0
s4494,14269.0
s4494,1879.0
s4497,12120.0
s4497,12517.0
s4497,14270.0
s4497,14271.0
s4497,14272.0
s4497,14273.0
s4500,6914.0
s4500,11896.0
s4500,13848.0
s4500,14274.0
s4500,14275.0
s4500,13411.0
s4500,14276.0
s4500,11894.0
s4501,14277.0
s4501,6493.0
s4501,12952.0
s4501,14278.0
s4501,14279.0
s4501,14280.0
s4501,14281.0
s4501,14282.0
s4501,14283.0
s4501,6901.0
s4503,14284.0
s4503,14285.0
s4503,12885.0
s4503,13512.0
s4503,14286.0
s4503,14287.0
s4503,14288.0
s4503,14289.0
s4506,14290.0
s4507,7312.0
s4507,6216.0
s4508,6635.0
s4508,6203.0
s4508,4013.0
s4508,8305.0
s4508,937.0
s4508,2933.0
s4508,11034.0
s4508,994.0
s4508,4009.0
s4510,14291.0
s4510,13324.0
s4510,7897.0
s4510,832.0
s4510,885.0
s4510,1537.0
s4510,14089.0
s4510,14292.0
s4510,4545.0
s4510,14293.0
s4511,604.0
s4511,14294.0
s4511,1675.0
s4511,2865.0
s4511,14295.0
s4511,14296.0
s4511,14297.0
s4511,14298.0
s4511,14299.0
s4511,10477.0
s4513,11670.0
s4513,14300.0
s4513,14002.0
s4513,14301.0
s4513,14225.0
s4513,14302.0
s4513,14303.0
s4513,14304.0
s4513,14305.0
s4513,14306.0
s4516,14307.0
s4516,3888.0
s4516,14308.0
s4516,14309.0
s4516,14310.0
s4516,14311.0
s4516,14312.0
s4516,14313.0
s4516,14314.0
s4516,14315.0
s4520,5943.0
s4520,14316.0
s4520,551.0
s4520,14317.0
s4520,14318.0
s4520,13673.0
s4520,7610.0
s4523,14319.0
s4523,14320.0
s4523,14321.0
s4523,14322.0
s4523,14323.0
s4523,6677.0
s4523,6710.0
s4525,2322.0
s4525,14324.0
s4525,4762.0
s4525,14325.0
s4525,14326.0
s4525,14327.0
s4525,14328.0
s4525,14329.0
s4526,14330.0
s4527,14331.0
s4527,1821.0
s4527,14332.0
s4529,14333.0
s4529,8031.0
s4529,663.0
s4529,784.0
s4529,14334.0
s4529,14335.0
s4529,14336.0
s4529,14337.0
s4529,14338.0
s4533,14028.0
s4533,14339.0
s4533,14340.0
s4533,4309.0
s4533,14341.0
s4533,14342.0
s4534,1724.0
s4534,4599.0
s4534,14343.0
s4534,619.0
s4534,4988.0
s4534,14344.0
s4534,14345.0
s4534,14346.0
s4534,2780.0
s4534,14347.0
s4538,14348.0
s4538,6579.0
s4538,8382.0
s4538,14349.0
s4538,14350.0
s4538,14351.0
s4538,14352.0
s4538,14353.0
s4538,14354.0
s4538,14355.0
s4539,14356.0
s4539,14357.0
s4539,14358.0
s4539,13745.0
s4539,14359.0
s4539,14360.0
s4539,9375.0
s4539,14361.0
s4539,14362.0
s4540,14236.0
s4540,4003.0
s4540,14363.0
s4540,3042.0
s4540,14364.0
s4540,6719.0
s4540,14365.0
s4540,14366.0
s4541,10675.0
s4541,647.0
s4541,1934.0
s4541,13589.0
s4541,630.0
s4541,14367.0
s4541,14368.0
s4541,5442.0
s4541,14369.0
s4545,1392.0
s4545,13590.0
s4545,13589.0
s4545,13591.0
s4545,9771.0
s4546,13588.0
s4546,13589.0
s4546,13591.0
s4546,9771.0
s4546,13590.0
s4546,1392.0
s4548,13588.0
s4548,1392.0
s4548,13590.0
s4548,13589.0
s4548,13591.0
s4548,9771.0
s4548,13594.0
s4548,13593.0
s4549,1392.0
s4549,13590.0
s4549,13589.0
s4549,13591.0
s4549,9771.0
s4549,1910.0
s4549,13588.0
s4549,14370.0
s4553,13588.0
s4553,1392.0
s4553,13590.0
s4553,13589.0
s4553,13591.0
s4553,9771.0
s4553,14371.0
s4553,13593.0
s4555,3000.0
s4555,1392.0
s4555,13588.0
s4555,13590.0
s4555,13589.0
s4555,13591.0
s4555,9771.0
s4555,13593.0
s4555,13592.0
s4557,1806.0
s4557,11219.0
s4557,14372.0
s4557,14373.0
s4557,14374.0
s4557,14375.0
s4557,14376.0
s4557,12703.0
s4558,14377.0
s4558,14378.0
s4558,14379.0
s4558,14380.0
s4558,14381.0
s4558,14382.0
s4558,14383.0
s4558,14384.0
s4558,14385.0
s4559,14386.0
s4559,12604.0
s4559,14387.0
s4559,14388.0
s4559,14389.0
s4559,14390.0
s4559,14391.0
s4559,9512.0
s4559,14392.0
s4559,14393.0
s4560,1118.0
s4560,11954.0
s4560,14394.0
s4560,8218.0
s4560,2470.0
s4561,14395.0
s4561,14396.0
s4561,14397.0
s4561,14398.0
s4561,12079.0
s4561,14399.0
s4561,14400.0
s4562,935.0
s4562,8305.0
s4562,2483.0
s4562,6927.0
s4562,9791.0
s4562,11307.0
s4562,6172.0
s4562,930.0
s4562,1800.0
s4562,4212.0
s4563,7206.0
s4563,7300.0
s4563,5617.0
s4563,14401.0
s4563,14402.0
s4563,14403.0
s4563,14404.0
s4564,14405.0
s4564,8321.0
s4564,11181.0
s4564,11190.0
s4564,14406.0
s4564,3873.0
s4564,14407.0
s4564,14408.0
s4564,14409.0
s4566,4005.0
s4566,911.0
s4566,4009.0
s4566,7306.0
s4566,3635.0
s4566,14410.0
s4566,931.0
s4566,14411.0
s4566,14412.0
s4566,14413.0
s4568,14414.0
s4568,14415.0
s4568,14116.0
s4568,14416.0
s4568,14417.0
s4568,14372.0
s4569,14418.0
s4569,11216.0
s4569,14419.0
s4569,7288.0
s4569,7289.0
s4569,14420.0
s4569,14421.0
s4570,7523.0
s4570,14422.0
s4570,14423.0
s4570,14424.0
s4570,14425.0
s4570,14426.0
s4570,14427.0
s4570,14428.0
s4570,14429.0
s4570,14430.0
s4572,6635.0
s4572,6636.0
s4572,4041.0
s4572,12337.0
s4572,7295.0
s4572,14431.0
s4573,7287.0
s4573,7288.0
s4573,14432.0
s4574,9830.0
s4574,35.0
s4574,8199.0
s4574,14433.0
s4574,10353.0
s4574,6235.0
s4574,14434.0
s4574,832.0
s4574,14435.0
s4575,14436.0
s4575,7289.0
s4575,12703.0
s4575,14437.0
s4575,11220.0
s4575,14438.0
s4575,11203.0
s4575,14439.0
s4576,6918.0
s4576,5255.0
s4576,14440.0
s4576,11024.0
s4576,8868.0
s4576,7457.0
s4576,14441.0
s4576,14442.0
s4576,14443.0
s4576,14444.0
s4577,11180.0
s4577,14445.0
s4577,3873.0
s4577,14446.0
s4577,14447.0
s4577,1806.0
s4577,14089.0
s4577,14448.0
s4578,8305.0
s4578,9834.0
s4578,9237.0
s4578,3635.0
s4578,14449.0
s4578,14081.0
s4578,3089.0
s4578,8237.0
s4579,9779.0
s4579,934.0
s4579,852.0
s4579,11051.0
s4579,14450.0
s4579,6938.0
s4579,7205.0
s4579,14451.0
s4579,914.0
s4580,6918.0
s4580,947.0
s4580,9796.0
s4580,6927.0
s4580,7191.0
s4580,14452.0
s4580,14453.0
s4581,4005.0
s4581,9831.0
s4581,6927.0
s4581,11051.0
s4581,895.0
s4581,832.0
s4581,9237.0
s4581,14454.0
s4581,14450.0
s4582,7287.0
s4582,7288.0
s4582,14455.0
s4582,14456.0
s4582,7290.0
s4582,14438.0
s4582,14457.0
s4582,14458.0
s4583,10352.0
s4583,3021.0
s4583,949.0
s4583,303.0
s4583,8032.0
s4583,14459.0
s4583,14460.0
s4583,4543.0
s4583,14461.0
s4583,894.0
s4584,819.0
s4584,14462.0
s4584,6173.0
s4584,14463.0
s4584,14459.0
s4584,948.0
s4585,7287.0
s4585,11172.0
s4585,7290.0
s4585,13850.0
s4585,7289.0
s4585,11221.0
s4585,14085.0
s4585,12703.0
s4585,11220.0
s4585,11202.0
s4586,7288.0
s4586,14464.0
s4586,14465.0
s4586,14372.0
s4586,11219.0
s4586,12703.0
s4586,14466.0
s4586,14120.0
s4586,12707.0
s4586,12078.0
s4587,14467.0
s4587,10218.0
s4587,14468.0
s4587,995.0
s4587,14469.0
s4587,7198.0
s4587,14470.0
s4588,1133.0
s4588,14471.0
s4588,14472.0
s4588,14473.0
s4588,14474.0
s4588,13281.0
s4589,14475.0
s4589,5617.0
s4589,14476.0
s4589,14477.0
s4589,1835.0
s4589,930.0
s4589,858.0
s4589,12791.0
s4589,14478.0
s4589,11056.0
s4590,13918.0
s4590,7952.0
s4590,14479.0
s4590,13920.0
s4590,4568.0
s4590,14480.0
s4591,13918.0
s4591,7952.0
s4591,14479.0
s4591,13920.0
s4591,4568.0
s4591,14481.0
s4592,14482.0
s4592,2173.0
s4592,14483.0
s4592,14484.0
s4592,1387.0
s4592,14485.0
s4592,14486.0
s4592,14487.0
